Day,Month,Year,Min Temperature (C),Max Temperature (C),Precipitation (mm),Grass Reference ET (mm)
16,12,2001,3.1,10.3,0.2,0.56
17,12,2001,6.8,9.5,2.6,0.16
18,12,2001,3.5,12.3,0,0.8
19,12,2001,4.6,8,1.8,0.08
20,12,2001,6.4,10.1,9,0.38
21,12,2001,6.2,11.7,0.6,0.72
22,12,2001,6.4,9.6,10.1,0.16
23,12,2001,7.4,12.4,1,0.71
24,12,2001,2.1,10.7,0,0.54
25,12,2001,4.4,10.4,0,0.42
26,12,2001,8,11.9,0,0.51
27,12,2001,0,9.9,1.5,0.26
28,12,2001,7.8,10.5,35.9,0
29,12,2001,9.5,12.5,9.4,0.06
30,12,2001,10.5,12.9,13.9,0.03
31,12,2001,10.2,13.8,0.1,0.2
1,1,2002,9.9,13.8,7,0.03
2,1,2002,8.5,14.1,17.4,0.14
3,1,2002,4.5,13.8,0.2,0.84
4,1,2002,4.2,10.6,0.1,0.91
5,1,2002,6,9.5,12.1,0.05
6,1,2002,7.7,13.4,2,0.45
7,1,2002,8.5,11.4,0.1,0.29
8,1,2002,8.8,12.1,0,0.2
9,1,2002,7,15.5,0,1.28
10,1,2002,3.6,14.6,0.2,1.11
11,1,2002,2.4,9.5,0.2,0.43
12,1,2002,6.8,8.6,0.1,0.14
13,1,2002,3.1,11.5,0,1.07
14,1,2002,1.6,12.1,0,0.81
15,1,2002,0.6,11.9,0,2.61
16,1,2002,-2.1,13,0,1.9
17,1,2002,0.2,12.3,0,1.39
18,1,2002,-0.9,14.6,0,1.97
19,1,2002,-0.3,11.2,0.1,0.99
20,1,2002,-1,13,0,1.47
21,1,2002,2.5,12,0.5,0.85
22,1,2002,-2.4,10.4,0,1.56
23,1,2002,-0.8,13.3,0,2.34
24,1,2002,-2.2,11.8,0,1.39
25,1,2002,-0.8,10.7,0,1.01
26,1,2002,3.5,11.2,8.7,0.3
27,1,2002,0,9.8,0,1.47
28,1,2002,-0.1,6.8,6.3,0.78
29,1,2002,-0.8,9.4,0.1,1.81
30,1,2002,-0.6,10.5,0,1.93
31,1,2002,-3.6,9.9,0,1.45
1,2,2002,0.7,11.1,0,1.73
2,2,2002,-1.8,14.2,0,1.57
3,2,2002,-0.6,14.6,0,1.74
4,2,2002,-1.2,17.1,0,1.75
5,2,2002,-0.8,15.8,0.1,1.4
6,2,2002,-0.4,14.3,0.1,1.21
7,2,2002,7.2,15.4,5.2,0.46
8,2,2002,1.7,14.4,0,2.92
9,2,2002,3.9,17.8,0,2.99
10,2,2002,1.7,19.1,0,2.13
11,2,2002,1.9,18.9,0,2.32
12,2,2002,0.7,19,0,2.15
13,2,2002,7.4,11.7,0.6,0.29
14,2,2002,8.4,18,0,2.17
15,2,2002,4.8,14.7,0,1.35
16,2,2002,4.3,14.5,7,1.42
17,2,2002,6.4,12.8,2.1,1.43
18,2,2002,2,14.1,0.1,1.67
19,2,2002,8.6,12.5,3.8,0.17
20,2,2002,11.2,20.3,0,1.94
21,2,2002,7,19.4,0,2.09
22,2,2002,7.2,19.8,0.1,2.14
23,2,2002,6.9,15.9,0,2.67
24,2,2002,5.2,20.3,0,3.09
25,2,2002,4.5,21.7,0,3.1
26,2,2002,4.1,21.5,0,3.01
27,2,2002,6.5,23.7,0,4.05
28,2,2002,3.5,22.5,0,5.29
1,3,2002,6.1,18.3,0,6.21
2,3,2002,2.9,19.1,0,4.24
3,3,2002,1.2,19.6,0,2.86
4,3,2002,2.3,20.3,0,2.89
5,3,2002,4.5,16,1.4,1.9
6,3,2002,9,17,15.6,1.68
7,3,2002,2.1,15.6,1.2,2.05
8,3,2002,-1.3,12.7,0,3.09
9,3,2002,0,13.5,4.8,1.84
10,3,2002,8.4,16.4,3.2,2.14
11,3,2002,6.2,18.3,0,2.35
12,3,2002,7.5,15.8,0,1.31
13,3,2002,3.3,15,0,2.93
14,3,2002,1.2,15.6,0,4.35
15,3,2002,-0.6,14,0,2.85
16,3,2002,2.7,13.5,0,2.58
17,3,2002,1.4,10.7,1,1.66
18,3,2002,3.3,16.7,0,4.79
19,3,2002,0,18.5,0,3.15
20,3,2002,3.8,20.3,0,2.94
21,3,2002,6,21.6,0,3.39
22,3,2002,8.5,13.3,7.4,0.86
23,3,2002,7.4,15.8,4.1,2.41
24,3,2002,4.5,16.6,0,3.24
25,3,2002,4.1,16,0,2.67
26,3,2002,4,22,0,4
27,3,2002,5.6,24.3,0,5.16
28,3,2002,12.6,28.2,0,9.27
29,3,2002,8.8,30.2,0,6.59
30,3,2002,6,30.1,0,5.28
31,3,2002,6.4,29.5,0,4.55
1,4,2002,8.1,30.1,0,5.11
2,4,2002,7.7,24.6,0,4.41
3,4,2002,8,21.4,0,3.78
4,4,2002,7.3,16.6,0,1.46
5,4,2002,7.2,18.1,0,2.65
6,4,2002,7.6,22.9,0,4.54
7,4,2002,6.3,23.6,0,3.44
8,4,2002,8.3,21.4,0,4.07
9,4,2002,10.1,16.4,0.4,1.4
10,4,2002,7.8,23.3,0,4.38
11,4,2002,10.4,24.6,0,4.04
12,4,2002,8,28.3,0,6.02
13,4,2002,8.7,30.9,0,5.42
14,4,2002,8.3,28.2,0,5.97
15,4,2002,6.5,17.7,0,4.64
16,4,2002,4.6,13.2,0.4,2.2
17,4,2002,2.3,16.3,0,3.99
18,4,2002,3.1,19.3,0,5.61
19,4,2002,0,22.5,0,0.94
20,4,2002,7.3,22.9,0,5.51
21,4,2002,2.6,25.4,0,5.08
22,4,2002,6.6,28.5,0,5.64
23,4,2002,7.3,30.4,0,6.36
24,4,2002,9.7,23.3,0,5.85
25,4,2002,0,25.3,0,5.23
26,4,2002,7.8,17,0.5,3.37
27,4,2002,4.2,17,0,5.17
28,4,2002,3.3,17.6,0,4.5
29,4,2002,5.3,18,0.8,2.25
30,4,2002,2.3,18,0,2.8
1,5,2002,4.7,21.5,0,3.54
2,5,2002,7.1,23.1,0,4.42
3,5,2002,6.9,22,0,3.41
4,5,2002,5.7,28.6,0,4.92
5,5,2002,7.8,30.5,0,5.59
6,5,2002,7.5,25.5,0,5.56
7,5,2002,6.8,23.7,0,7.36
8,5,2002,10,27.3,0,8.38
9,5,2002,6.4,24.5,0,5.85
10,5,2002,6.9,22.5,0,6
11,5,2002,11.7,28.1,0,7.79
12,5,2002,9.2,28.9,0,5.47
13,5,2002,8.4,27.6,0,6.24
14,5,2002,7,30.1,0,6.42
15,5,2002,8.8,30.1,0,6.2
16,5,2002,8.7,31.3,0,7.02
17,5,2002,8.9,29.2,0,5.86
18,5,2002,8.5,23.2,0,6.75
19,5,2002,9.7,15.8,7.4,1.42
20,5,2002,8.9,16.4,5.4,1.81
21,5,2002,8.3,18.9,1.1,2.9
22,5,2002,5.5,22.9,0,5.12
23,5,2002,9,27.4,0,7.14
24,5,2002,9.8,31.4,0,6.07
25,5,2002,10.4,31,0,6.36
26,5,2002,10.4,28.3,0,5.36
27,5,2002,12.2,26.5,0,5.9
28,5,2002,12.3,28.5,0,5.27
29,5,2002,13.3,34.2,0,5.94
30,5,2002,17.2,35.5,0,6.54
31,5,2002,13.8,33.8,0,6.82
1,6,2002,12.1,26.4,0,6.39
2,6,2002,9.9,27.3,0,5.61
3,6,2002,11,32.2,0,5.92
4,6,2002,13.7,35.6,0,7.73
5,6,2002,17.4,38.6,0,8.18
6,6,2002,17.1,35.5,0,8.23
7,6,2002,13.8,32.4,0,7.63
8,6,2002,16.9,26.9,0,11.43
9,6,2002,14.2,27,0,11.1
10,6,2002,16.8,31.7,0,9.74
11,6,2002,15.8,35,0,8
12,6,2002,12,31.6,0,6.59
13,6,2002,10.8,27.1,0,6.26
14,6,2002,9.4,28.8,0,5.96
15,6,2002,10.4,31.3,0,6.75
16,6,2002,9.6,31.1,0,6.75
17,6,2002,11.5,33.4,0,6.64
18,6,2002,17.5,31,0,6.61
19,6,2002,15.8,34.6,0,8.6
20,6,2002,12.8,30.5,0,6.84
21,6,2002,10.9,24,0,6.25
22,6,2002,10.9,27.7,0,5.18
23,6,2002,11.2,30.1,0,6.17
24,6,2002,11.3,34.2,0,6.26
25,6,2002,12.6,34.6,0,6.93
26,6,2002,12.3,29.8,0,6.24
27,6,2002,11.6,32.5,0,6.28
28,6,2002,13.5,29.9,0,6.25
29,6,2002,14,33.4,0,6.51
30,6,2002,16.2,37.5,0,7.3
1,7,2002,15.2,38.2,0,7.85
2,7,2002,14.6,30.7,0,7.58
3,7,2002,12.6,31.1,0,6.42
4,7,2002,11.9,31.2,0,6.43
5,7,2002,12.4,31.3,0,6.4
6,7,2002,12.7,33,0,6.75
7,7,2002,13.5,33.4,0,7.22
8,7,2002,10.2,35,0,8.21
9,7,2002,13.9,39.9,0,7.29
10,7,2002,18,41.3,0,7.79
11,7,2002,16.6,37.8,0,7.32
12,7,2002,19.9,37.1,0,7.33
13,7,2002,17.4,37.1,0,7.4
14,7,2002,13.8,33,0,6.63
15,7,2002,12.6,28.9,0,6.37
16,7,2002,10.5,30.1,0,6.2
17,7,2002,10.2,30.6,0,6.13
18,7,2002,11.4,30.5,0,6
19,7,2002,12.6,34.8,0,6.3
20,7,2002,14.2,36.2,0,6.92
21,7,2002,14,31.5,0,5.9
22,7,2002,12.9,29.5,0,6.3
23,7,2002,13.2,29.5,0,6.65
24,7,2002,11.9,32.2,0,6.5
25,7,2002,10.5,32.1,0,6.24
26,7,2002,10.3,35.4,0,6.23
27,7,2002,14,33.8,0,6.03
28,7,2002,15.9,30.9,0,6.11
29,7,2002,14.3,31.2,0,5.49
30,7,2002,14.3,32.6,0,5.47
31,7,2002,14.2,32.5,0,5.99
1,8,2002,13.1,32.8,0,5.94
2,8,2002,13.7,29.4,0,5.87
3,8,2002,13,25.7,0,5.84
4,8,2002,11.5,27.4,0,4.79
5,8,2002,12.5,29.8,0,6.51
6,8,2002,8.4,28.7,0,5.78
7,8,2002,10.8,33.6,0,7.29
8,8,2002,11.6,36.8,0,7.24
9,8,2002,13.6,39,0,7.1
10,8,2002,14.2,38.7,0,6.89
11,8,2002,12.4,37.4,0,6.7
12,8,2002,12.9,36.4,0,6.53
13,8,2002,13.4,36.3,0,6.41
14,8,2002,12.4,35,0,6.02
15,8,2002,13.2,34,0,5.99
16,8,2002,13.7,31.8,0,5.9
17,8,2002,11.6,30.1,0,5.3
18,8,2002,10.8,32.2,0,5.8
19,8,2002,11.9,25.1,0,5.54
20,8,2002,10.1,30.2,0,5.68
21,8,2002,10.5,30.7,0,6.09
22,8,2002,10,26.7,0,5.45
23,8,2002,8.6,26.9,0,4.97
24,8,2002,9.7,29.4,0,5.24
25,8,2002,9.1,31.6,0,5.21
26,8,2002,12.6,36.9,0,7.2
27,8,2002,21.5,37.2,0,8.41
28,8,2002,16.9,36.2,0,5.99
29,8,2002,14.45,29.4,0,4.36
30,8,2002,12,31.6,0,4.74
31,8,2002,11.5,36.2,0,4.89
1,9,2002,14.6,39.1,0,5.33
2,9,2002,15,38,0,5.61
3,9,2002,16.7,33.2,0,6.8
4,9,2002,13.6,30.8,0,6.21
5,9,2002,11,27.7,0,4.65
6,9,2002,10.1,25.6,0,4.97
7,9,2002,7.1,26.9,0,4.18
8,9,2002,7.9,30.3,0,4.77
9,9,2002,10.3,33.4,0,5.21
10,9,2002,10.3,35.7,0,4.58
11,9,2002,12.8,35.6,0,5.06
12,9,2002,11.3,34.6,0,4.43
13,9,2002,9.6,32.1,0,4.18
14,9,2002,9.6,33,0,4.11
15,9,2002,13.3,28.2,0,4.58
16,9,2002,9.2,28.1,0,3.67
17,9,2002,11.7,30.4,0,3.84
18,9,2002,17.6,33.5,0,8.56
19,9,2002,16.6,34.8,0,4.88
20,9,2002,12,35.1,0,4.17
21,9,2002,11.7,36.4,0,4.5
22,9,2002,11.8,37.5,0,4.26
23,9,2002,13.6,37.6,0,4.38
24,9,2002,11.4,35,0,4.36
25,9,2002,11.7,36.1,0,4.49
26,9,2002,11.7,29.6,0,4.35
27,9,2002,13.1,21.6,0,3.03
28,9,2002,11.4,22.3,0,2.48
29,9,2002,11.7,24.5,0,3.75
30,9,2002,12.6,25.1,0,3.19
1,10,2002,13.5,23.7,0,8.33
2,10,2002,10.8,24.9,0,7.35
3,10,2002,6.5,27.7,0,4.3
4,10,2002,10.4,29.9,0,5.12
5,10,2002,10.7,31.1,0,4.84
6,10,2002,12.5,33.4,0,4.45
7,10,2002,12.2,34.8,0,4.57
8,10,2002,11,34.1,0,3.98
9,10,2002,10.3,31.4,0,4.02
10,10,2002,10.1,22.9,0,2.85
11,10,2002,9,27,0,4.05
12,10,2002,5.7,28.5,0,3.81
13,10,2002,7.3,30.3,0,3.85
14,10,2002,11,32.1,0,4.02
15,10,2002,6.9,25.5,0,3.23
16,10,2002,7.5,23.1,0,2.83
17,10,2002,5.4,21.9,0,2.64
18,10,2002,7.1,20.7,0,1.82
19,10,2002,5.8,24.3,0,2.39
20,10,2002,6.9,26.1,0,2.54
21,10,2002,9.3,25.8,0,3.66
22,10,2002,7.4,21.8,0.1,2.79
23,10,2002,6.5,16.6,0,0.93
24,10,2002,3.5,15,0,0.84
25,10,2002,7.5,20.3,0,2.11
26,10,2002,3.5,22.6,0,2.31
27,10,2002,5.9,25.2,0,2.9
28,10,2002,3.4,25.3,0,2.33
29,10,2002,3.6,24.1,0,2.55
30,10,2002,4.6,20.4,0,3.36
31,10,2002,2.7,21.1,0,3.92
1,11,2002,4.7,19.4,0,4.76
2,11,2002,2.1,20.8,0,2.98
3,11,2002,2.7,22.5,0,2.62
4,11,2002,2.1,22.1,0,2.21
5,11,2002,1.4,21.4,0,2.05
6,11,2002,3.5,18.5,0,1.46
7,11,2002,10.9,17.4,54.7,1.15
8,11,2002,12.8,19.9,4.7,1.57
9,11,2002,10.6,17.3,5,0.87
10,11,2002,10.8,18.4,4.1,0.9
11,11,2002,9.4,18.2,0,1.74
12,11,2002,8,19,1.5,1.29
13,11,2002,9.4,19.2,0,1.74
14,11,2002,8,21.2,0,2.98
15,11,2002,5.1,18.1,0,1.13
16,11,2002,8.2,14.2,0.3,0.39
17,11,2002,8.1,18.4,0.1,1.95
18,11,2002,3.7,16.6,0,1.41
19,11,2002,3.2,18.7,0,1.74
20,11,2002,4.9,22,0,1.35
21,11,2002,7.1,21,0,1.21
22,11,2002,6.7,18.9,0,1.05
23,11,2002,5.9,13.2,0.1,0.21
24,11,2002,9.3,12.4,0,0.12
25,11,2002,7.4,19.2,0,4.64
26,11,2002,4.9,22.9,0,4.34
27,11,2002,1.7,18,0,1.37
28,11,2002,1.7,18.7,0,1.2
29,11,2002,1.3,16.9,0,1.15
30,11,2002,1.3,15,0,0.73
1,12,2002,3.8,16.2,0,1.33
2,12,2002,2.7,19.5,0,1.29
3,12,2002,2.4,16.2,0,1.01
4,12,2002,3.6,17.6,0,1.4
5,12,2002,3.5,15.8,0,0.91
6,12,2002,4,15.9,0,0.91
7,12,2002,3.9,19,0,1.25
8,12,2002,1.3,13.8,0,0.77
9,12,2002,4.5,11.9,3.4,0.15
10,12,2002,7.1,16.2,1.1,0.53
11,12,2002,5.2,12.9,0.1,0.57
12,12,2002,5.8,9,0.1,0.01
13,12,2002,8,12.5,40.4,0.04
14,12,2002,10.8,15.4,27.3,0.5
15,12,2002,9.5,12.8,14.2,0.41
16,12,2002,9.2,15.6,49.7,1.28
17,12,2002,4.8,13.3,0,1.02
18,12,2002,1,12.9,0,1.16
19,12,2002,3.1,8.6,18.3,0.17
20,12,2002,5.8,9.4,18.6,0.17
21,12,2002,5.7,13.4,3.1,0.84
22,12,2002,4.9,12.4,0,2.27
23,12,2002,2.8,11.9,0,1.6
24,12,2002,2.5,9.4,0,0.43
25,12,2002,1.2,6.4,0,0.23
26,12,2002,5.6,11,2.6,0.17
27,12,2002,9.6,14,0.4,0.42
28,12,2002,7.6,13.8,12.8,0.23
29,12,2002,5.3,14.3,3.4,1.17
30,12,2002,6.1,10,0.9,0.38
31,12,2002,4.1,14.6,10.6,1.44
1,1,2003,3.9,12,0.1,0.91
2,1,2003,4.4,11.8,0,0.44
3,1,2003,4.1,14.7,0,1.34
4,1,2003,5.8,15.3,0,0.59
5,1,2003,6.6,18.3,0,2.65
6,1,2003,3.2,14.2,0,1.41
7,1,2003,2.3,15.6,0.2,1.13
8,1,2003,5.4,8.9,0,0.2
9,1,2003,4.9,8.4,17,0.06
10,1,2003,7.9,13.4,7.8,0.2
11,1,2003,9.2,12.3,0.1,0.18
12,1,2003,8.9,13.7,5.6,0.22
13,1,2003,8.6,17.2,0.1,0.87
14,1,2003,8.4,17.8,0.3,0.81
15,1,2003,5.4,15.6,0,1.51
16,1,2003,2.5,16.1,0.2,1.33
17,1,2003,4,8,0.3,0.17
18,1,2003,5.5,7.8,0.1,0.11
19,1,2003,5.1,7.4,0,0.07
20,1,2003,5.1,7.1,0.1,0.09
21,1,2003,6.1,9.5,9.6,0.06
22,1,2003,8.4,11.8,2.5,0.12
23,1,2003,7.1,13.2,2.5,0.05
24,1,2003,8.8,15.6,0.1,0.77
25,1,2003,10.4,16.7,0,1.44
26,1,2003,10.6,15.8,0,0.39
27,1,2003,8.2,19.2,0,0.59
28,1,2003,6.1,17.6,0.1,1.77
29,1,2003,5.7,14.2,0.2,0.47
30,1,2003,8,13.6,0.2,0.49
31,1,2003,7.8,11.2,0.2,0.15
1,2,2003,8.2,16.7,0,1.44
2,2,2003,5.7,15.4,0,3.25
3,2,2003,1.4,19.2,0,1.83
4,2,2003,1.7,15.3,0.1,3.37
5,2,2003,1.8,14.8,0,3.01
6,2,2003,-0.9,14.6,0,2.57
7,2,2003,3.4,14.3,0,3.83
8,2,2003,-1.7,14.2,0,2.43
9,2,2003,-2.1,15.4,0,1.97
10,2,2003,-1.3,16.2,0,2.24
11,2,2003,3,15,0,0.93
12,2,2003,5.4,10.8,15.8,0.32
13,2,2003,8.9,17.2,2.2,0.55
14,2,2003,6.4,15.9,0,0.63
15,2,2003,9.4,14.8,10.3,0.82
16,2,2003,5.8,16,4,1.84
17,2,2003,3.7,16.1,0,1.62
18,2,2003,1.1,16.6,0,2.03
19,2,2003,4.9,15.4,0.9,1.47
20,2,2003,6.1,18.3,0,3.36
21,2,2003,2,18,0,2.34
22,2,2003,2.9,18.8,0,2.83
23,2,2003,1.6,18.8,0,2.42
24,2,2003,8.4,13.8,0.5,0.6
25,2,2003,5.2,16.2,0,3.09
26,2,2003,1.5,15.8,0,2.37
27,2,2003,3.4,15.8,0,2.29
28,2,2003,2.9,16.7,0,2.61
1,3,2003,3.3,17.2,0,2.53
2,3,2003,3.4,17.9,0,2.8
3,3,2003,5.7,15,0,2.04
4,3,2003,3.4,17,0,2.8
5,3,2003,2.2,17.8,0,2.73
6,3,2003,3.8,20,0,2.92
7,3,2003,2.3,18.7,0,2.82
8,3,2003,2.7,18.9,0.1,2.33
9,3,2003,4.9,20.8,0,2.83
10,3,2003,7.4,21.2,0,2.75
11,3,2003,7.4,22.5,0,2.77
12,3,2003,7.4,22,0,2.9
13,3,2003,11.8,19.2,1.2,2.92
14,3,2003,11.1,20.6,32.2,2.68
15,3,2003,8.2,18,21.8,3.14
16,3,2003,5.7,14.2,3.8,0.91
17,3,2003,3.7,17.9,0,3.49
18,3,2003,6.9,19.2,0,4.4
19,3,2003,3.9,19.5,2.3,2.78
20,3,2003,7.6,18.2,0,3.07
21,3,2003,5.9,22.1,0,3.34
22,3,2003,9.5,17.8,4,2.78
23,3,2003,9.2,18.1,1.8,2.03
24,3,2003,7,21.5,0.1,3.6
25,3,2003,6.6,22.9,0,3.52
26,3,2003,8.5,21.6,0,3.85
27,3,2003,5.9,19.6,0,5.88
28,3,2003,9.9,21.8,0,6.77
29,3,2003,7.4,25.1,0,4.34
30,3,2003,7.1,25.1,0,4.06
31,3,2003,9.3,25.1,0,4.33
1,4,2003,7.9,16.9,0.3,2.75
2,4,2003,3.9,14.4,0,3.56
3,4,2003,1.7,15.1,0,3.36
4,4,2003,3.2,15.8,5.6,3.54
5,4,2003,1.1,16.4,0,3.52
6,4,2003,5.7,17.4,0,2.43
7,4,2003,6,21.7,0,4.4
8,4,2003,6.1,24.7,0,4.5
9,4,2003,5.8,25,0,4.13
10,4,2003,7.3,20.3,0,3.23
11,4,2003,2.9,20.2,0,4.26
12,4,2003,9.4,12.5,22.1,0.45
13,4,2003,6.4,15.9,7,3.49
14,4,2003,2.9,16.8,0.1,3.6
15,4,2003,3.7,15.9,0,3.61
16,4,2003,9,17.3,0,2.57
17,4,2003,7.9,19,0.2,3.03
18,4,2003,5.9,20,0,5
19,4,2003,8.3,22.8,0,5.62
20,4,2003,7.8,18.9,0,3.17
21,4,2003,5.1,14.9,1.2,3.35
22,4,2003,3.5,18,0,3.61
23,4,2003,7,16.6,0.3,3.26
24,4,2003,5.1,14.7,2.6,2.27
25,4,2003,5.2,14.7,11,1.96
26,4,2003,4.7,17.6,0,4.12
27,4,2003,4.4,19.6,5.8,4.84
28,4,2003,8.6,15.9,9,3.7
29,4,2003,6.1,16.2,0.4,2.97
30,4,2003,3.9,20.1,0,4.74
1,5,2003,7.1,21.7,0,3.85
2,5,2003,12.2,16.6,8.7,1.01
3,5,2003,11.5,19.2,9.5,2.82
4,5,2003,8.5,19.2,0,4.16
5,5,2003,6.1,20.5,0,4.35
6,5,2003,7.3,20.1,0,4.24
7,5,2003,9.4,20.2,0,4.1
8,5,2003,7.4,17.9,0.9,4.8
9,5,2003,4,18.8,0,4.74
10,5,2003,6.8,22.3,0,5.12
11,5,2003,6.5,23.9,0,5.6
12,5,2003,6.8,27,0,5.83
13,5,2003,10,29.3,0,6.17
14,5,2003,10.2,26.9,0,6.05
15,5,2003,9.6,23.1,0,5.64
16,5,2003,8.2,26.9,0,5.8
17,5,2003,11.2,26,0,8.22
18,5,2003,12,24.5,0,9.23
19,5,2003,14.6,29.7,0,9.02
20,5,2003,12.2,32.8,0,7.33
21,5,2003,13.3,34.4,0,7.35
22,5,2003,13,33.8,0,6.78
23,5,2003,14,34.6,0,6.97
24,5,2003,11.9,26.9,0,6.44
25,5,2003,12.1,26.5,0,5.78
26,5,2003,9.8,28.7,0,6.19
27,5,2003,11.7,34.8,0,7.34
28,5,2003,13.2,36.6,0,7.14
29,5,2003,13.3,30.7,0,7.7
30,5,2003,11.6,27,0,5.13
31,5,2003,11.7,31.9,0,6.43
1,6,2003,13.5,36.4,0,8.12
2,6,2003,15.1,36.6,0,8.69
3,6,2003,14.9,37.4,0,7.39
4,6,2003,13,31.2,0,6.73
5,6,2003,12.8,30.3,0,6.4
6,6,2003,13.1,28,0,6.23
7,6,2003,13.4,27.6,0,6.23
8,6,2003,12.6,28.5,0,6.28
9,6,2003,11.6,26.8,0,6.51
10,6,2003,12.8,23.8,0,5.97
11,6,2003,11.1,23.4,0,6.09
12,6,2003,11,24.5,0,4.64
13,6,2003,9.1,27.9,0,6.26
14,6,2003,10.2,29.6,0,6.34
15,6,2003,10.8,32.9,0,7.07
16,6,2003,13.5,35.6,0,7.49
17,6,2003,14.2,32.1,0,7.03
18,6,2003,13,29.8,0,6.18
19,6,2003,11.7,27.4,0,6.6
20,6,2003,10.8,28.3,0,6.8
21,6,2003,10.4,27.4,0,6.26
22,6,2003,11.7,28.5,0,6.52
23,6,2003,9.8,28.2,0,7.22
24,6,2003,17.3,31.7,0,9.43
25,6,2003,13.8,35.4,0,8.1
26,6,2003,17,38.2,0,8.19
27,6,2003,17,39.6,0,8.11
28,6,2003,16.8,38.2,0,8.44
29,6,2003,12.8,33.6,0,7.95
30,6,2003,12.5,32.3,0,7.65
1,7,2003,12.8,31.7,0,7.29
2,7,2003,10.6,32.5,0,7.76
3,7,2003,10.8,31.7,0,7.28
4,7,2003,10.3,36.4,0,7.48
5,7,2003,13.3,34,0,7.49
6,7,2003,11.8,30.6,0,6.74
7,7,2003,11.6,29,0,7.43
8,7,2003,9.3,33.2,0,6.89
9,7,2003,13.8,36,0,7.43
10,7,2003,13.3,36.6,0,7.47
11,7,2003,13.2,36.3,0,7.22
12,7,2003,15,35.7,0,7.81
13,7,2003,14.2,33.8,0,7.03
14,7,2003,15.4,37.1,0,7.76
15,7,2003,15.8,35.2,0,7.33
16,7,2003,13.5,36.4,0,7.04
17,7,2003,15.2,39.5,0,7.23
18,7,2003,17.6,39.1,0,7.65
19,7,2003,18.6,35.7,0,7.38
20,7,2003,19.2,38.9,0,7.5
21,7,2003,20.2,37.8,0,7.41
22,7,2003,17.5,38.8,0,7.18
23,7,2003,17.6,30.2,0,3.8
24,7,2003,18.8,36.2,0,7.07
25,7,2003,16.8,32.8,0,6.88
26,7,2003,14.9,36.7,0,6.75
27,7,2003,15.8,38.3,0,7.66
28,7,2003,16.2,38.9,0,7
29,7,2003,14.9,36.7,0,7.37
30,7,2003,19.6,31.6,0,6.53
31,7,2003,20.2,31.1,0,6.96
1,8,2003,17.4,34,0,6.52
2,8,2003,16.9,28.8,0,4.84
3,8,2003,14.8,31.6,0,6.49
4,8,2003,15.1,30.9,0,6.98
5,8,2003,14.3,27.2,0,6.34
6,8,2003,14.8,28.3,0,6.54
7,8,2003,13.3,28.7,0,6.33
8,8,2003,12.3,31.6,0,5.9
9,8,2003,14.2,32.1,0,7.03
10,8,2003,14.3,33.3,0,6.68
11,8,2003,12.2,32.8,0,6.43
12,8,2003,11.7,32.4,0,6.57
13,8,2003,10.8,32.9,0,6.3
14,8,2003,13.4,30.5,0,6.02
15,8,2003,11.6,33.2,0,6.07
16,8,2003,11.7,35.9,0,6.39
17,8,2003,12.5,35.9,0,6.18
18,8,2003,12.6,34.6,0,6.28
19,8,2003,13,31.7,0,5.94
20,8,2003,13.1,34.8,0,6.13
21,8,2003,17,30.4,1.4,3.25
22,8,2003,15.4,25.4,3.4,4.47
23,8,2003,13.2,31.3,2,5.38
24,8,2003,15.8,35.2,0,5.7
25,8,2003,17,37,0,6.02
26,8,2003,16.4,36.8,0,6.49
27,8,2003,13.7,31.9,0,5.65
28,8,2003,11,29.3,0,5.61
29,8,2003,11.2,33.8,0,5.49
30,8,2003,12.2,33.3,0,5.38
31,8,2003,12.5,37.5,0,5.75
1,9,2003,14,37.2,0,5.6
2,9,2003,13.8,39.4,0,5.88
3,9,2003,18.2,36.2,0,5.57
4,9,2003,16.3,32.2,0,5.45
5,9,2003,13.3,30.8,0,5.72
6,9,2003,12.7,27.4,0,5.39
7,9,2003,10.1,28.7,0,4.46
8,9,2003,11.6,28.8,0,5.52
9,9,2003,13.4,26,0,3.31
10,9,2003,14.4,31.1,0,6.84
11,9,2003,14.3,34,0,5.79
12,9,2003,18.7,36.2,0,7.68
13,9,2003,17.6,35.2,0,8.39
14,9,2003,13,36.4,0,5.98
15,9,2003,14.2,30.3,0,5.03
16,9,2003,12,28,0,4.62
17,9,2003,12.4,28.4,0,7.82
18,9,2003,13.6,31.7,0,6.19
19,9,2003,10,34.4,0,5.04
20,9,2003,11.4,37.4,0,6.39
21,9,2003,12.4,37.8,0,4.83
22,9,2003,16.2,39.3,0,5.08
23,9,2003,13,34.8,0,4.78
24,9,2003,12,29.5,0,4.58
25,9,2003,11.2,27.5,0,3.88
26,9,2003,9.6,28.5,0,3.77
27,9,2003,9.4,30.5,0,3.78
28,9,2003,10.1,27.3,0,4.28
29,9,2003,10,28.1,0,3.67
30,9,2003,11.4,30.4,0,4.06
1,10,2003,10.6,27.3,0,3.78
2,10,2003,9.3,25.6,0,3.52
3,10,2003,8.8,27.5,0,3.63
4,10,2003,11.2,25.9,0,3.26
5,10,2003,10.9,30.3,0,3.54
6,10,2003,11.7,32.4,0,3.94
7,10,2003,10.2,30.5,0,3.53
8,10,2003,10,31.6,0,3.71
9,10,2003,9.4,25.5,0,3.49
10,10,2003,9.6,25.5,0,6.73
11,10,2003,5.2,28.1,0,3.81
12,10,2003,10.3,29.3,0,5.9
